lat,lon,land use
100.6973235,14.30606726,10
100.6973402,14.56408861,8
100.6973817,14.25100679,8
100.6974249,14.25510325,6
100.697425,14.32398438,6
100.6974442,14.4274193,6
100.6975153,14.533622,4
100.6975526,14.31948475,6
100.6976782,14.35972957,10
100.6976882,14.21986353,6
100.6976996,14.32716862,8
100.6977067,14.35023276,8
100.6977095,14.24112154,8
100.6978094,14.52490575,10
100.6978854,14.52591823,8
100.6979186,14.24303139,8
100.6979439,14.48536668,10
100.6979748,14.38039219,6
100.6980351,14.46949027,6
100.6981155,14.3130524,8
100.6982344,14.30728664,4
100.6982959,14.47970126,6
100.6983613,14.22367029,4
100.6983638,14.26343208,6
100.6983659,14.23733928,10
100.6983915,14.49946715,6
100.6984546,14.52161844,8
100.6984957,14.37526545,8
100.6985174,14.38269881,8
100.6986176,14.25674052,6
100.6986265,14.43121401,6
100.698653,14.47706257,10
100.6986694,14.22788369,6
100.6987277,14.40213113,6
100.6987281,14.34998638,8
100.6987416,14.21984166,4
100.698804,14.26071914,4
100.6988418,14.22933597,4
100.698858,14.41905417,6
100.6988817,14.41019209,6
100.6989221,14.27966538,6
100.6990147,14.37907902,6
100.6990495,14.25302039,6
100.699077,14.19340089,8
100.6990972,14.32026375,10
100.6991302,14.35615846,8
100.699173,14.47344671,6
100.6992004,14.56780983,6
100.699263,14.3811094,8
100.6993205,14.4445032,6
100.6995314,14.31420437,6
100.6996817,14.51824915,10
100.6997142,14.20936095,8
100.6997282,14.25410063,6
100.6997539,14.34965865,8
100.6997774,14.24273436,8
100.6998162,14.4120334,6
100.6998619,14.35826894,8
100.7000416,14.3630814,8
100.700104,14.39423155,6
100.7001613,14.53833096,4
100.7001891,14.30712815,10
100.7001945,14.56314467,6
100.7002029,14.55262705,10
100.7003137,14.3098159,6
100.700393,14.30534326,4
100.7006008,14.23009205,6
100.7006644,14.27152693,8
100.7006972,14.25066962,4
100.7007172,14.25962535,8
100.7007254,14.44647108,6
100.7007635,14.43738872,10
100.7007952,14.22090116,6
100.7008273,14.2994454,8
100.7008287,14.37507436,8
100.7008842,14.53747216,8
100.7009606,14.47987674,6
100.7009707,14.4451732,8
100.7009755,14.36198588,10
100.7010421,14.54227783,6
100.7010727,14.26498389,10
100.7010797,14.38137155,8
100.7011919,14.27285048,8
100.7012104,14.2364141,8
100.7012269,14.247635,6
100.7012307,14.25461586,8
100.70126,14.39136922,6
100.7012641,14.25836203,10
100.7013058,14.49669862,6
100.7013201,14.33120566,8
100.7013824,14.34827906,8
100.7014109,14.51851132,10
100.7014608,14.32582716,6
100.7015431,14.35519428,8
100.701553,14.46627813,6
100.7016268,14.53503214,6
100.7016477,14.41136729,6
100.7016502,14.36506211,8
100.7016722,14.24099238,8
100.7016804,14.48314928,8
100.7018431,14.21735622,6
100.70188,14.55046016,8
100.7019415,14.19403116,8
100.701964,14.23733019,10
100.7019708,14.32355864,6
100.7019742,14.34321001,8
100.7020186,14.3541397,8
100.702039,14.31569516,6
100.7020945,14.56972482,6
100.7020986,14.41436989,6
100.7021544,14.444787,8
100.7021717,14.4954361,6
100.7023031,14.22578235,6
100.7023371,14.54247467,8
100.7023477,14.27193253,10
100.7024612,14.40877094,6
100.7025475,14.2309346,8
100.7026149,14.31914123,8
100.7026396,14.54682686,6
100.7026618,14.51133171,6
100.7027385,14.35246701,6
100.7027639,14.52980469,6
100.7028877,14.47965812,10
100.7030194,14.55331335,8
100.7030241,14.24597578,8
100.7031054,14.43316101,4
100.7031125,14.28114338,8
100.7031587,14.53335309,8
100.7031838,14.35827545,10
100.7032426,14.24744975,6
100.7032582,14.32355213,6
100.7033086,14.48964933,6
100.7033947,14.53243927,8
100.7034019,14.42126257,8
100.7035314,14.44511384,6
100.7035939,14.22231313,4
100.7036014,14.28320958,10
100.7036136,14.24951102,6
100.7036737,14.45567542,10
100.7037216,14.35657553,8
100.7037411,14.38251947,6
100.7037859,14.29804794,8
100.7037959,14.49608653,6
100.7037961,14.25258488,6
100.703914,14.27286707,10
100.7039824,14.50111517,6
100.70401,14.52620889,6
100.7040963,14.45559949,6
100.7041766,14.35999166,8
100.7043298,14.54172976,6
100.7043392,14.53628658,6
100.7044747,14.52291416,6
100.7044839,14.36075777,10
100.7045107,14.36575851,10
100.7045154,14.4345382,6
100.7045159,14.50268487,6
100.7045323,14.49462773,6
100.7045481,14.54718453,4
100.7045955,14.28009943,10
100.7046866,14.35749395,4
100.7048124,14.30483666,8
100.7048228,14.3935958,6
100.7048289,14.44648468,6
100.704906,14.28045371,6
100.7049777,14.24893668,8
100.7050154,14.27907477,6
100.7050157,14.52183658,8
100.7050641,14.22726687,4
100.7051107,14.49739252,6
100.7051673,14.46988072,6
100.7052021,14.27350714,6
100.7052043,14.23237099,6
100.7052262,14.41696775,6
100.7053308,14.40632394,6
100.7053321,14.28725743,6
100.7053374,14.44386964,6
100.7053954,14.21573132,10
100.7054108,14.36464305,8
100.7054398,14.40301496,8
100.7054569,14.50138006,6
100.7054601,14.40400753,6
100.7055258,14.31558341,6
100.7055504,14.22321599,6
100.7055585,14.57008612,6
100.705643,14.27310018,8
100.70567,14.26909844,10
100.705683,14.51061662,6
100.7056881,14.5229128,8
100.705831,14.244666,6
100.7058753,14.46617379,6
100.7059254,14.38065698,6
100.7059285,14.49653537,6
100.7059632,14.21934231,6
100.7059691,14.3514296,6
100.7059807,14.54948002,6
100.7060269,14.18741931,10
100.7060647,14.53336164,8
100.7061111,14.44516623,6
100.7061119,14.31610304,6
100.7061376,14.24208758,6
100.7061888,14.23400027,8
100.7062281,14.46131177,6
100.7062443,14.56467296,6
100.7062615,14.40556355,6
100.7062974,14.53943225,6
100.7063079,14.43410024,6
100.7064032,14.371296,10
100.7064113,14.41056228,6
100.7064235,14.24602222,6
100.7064454,14.40097259,6
100.7065943,14.4577035,6
100.7066471,14.26425487,8
100.7066583,14.49915751,6
100.7067229,14.43715103,6
100.7067237,14.22815185,6
100.7068574,14.530422,6
100.7068891,14.18902068,6
100.7068934,14.3635686,8
100.7069033,14.53624827,6
100.7070271,14.46509255,6
100.7070591,14.48450064,6
100.7071729,14.28185739,8
100.7072012,14.3491786,8
100.707211,14.32232795,8
100.7072357,14.57047301,6
100.7072561,14.4205478,10
100.7072777,14.45409349,6
100.7072789,14.44017743,8
100.7072868,14.35839763,8
100.7073048,14.5514926,4
100.7073061,14.35710211,6
100.7073528,14.25543193,10
100.7073913,14.43757058,8
100.7074643,14.46090233,6
100.7074735,14.50986526,6
100.7074994,14.48816678,6
100.7075592,14.37215033,4
100.7075854,14.4300606,6
100.7076279,14.46587257,6
100.7076427,14.49850383,6
100.7076741,14.51217825,8
100.707704,14.53471349,8
100.7077338,14.47334735,6
100.7077904,14.40231254,6
100.707877,14.53346403,8
100.7080377,14.22447974,4
100.7080404,14.38617595,8
100.7080901,14.45563782,8
100.7081063,14.50221477,6
100.7081829,14.21019403,8
100.7081973,14.43736234,6
100.7082359,14.22893269,4
100.7082476,14.42733577,6
100.7082957,14.31679242,6
100.7083049,14.56322918,8
100.7084445,14.53665622,8
100.7084602,14.23362308,6
100.7085353,14.45236708,8
100.7085369,14.4883115,8
100.7085575,14.22096964,6
100.7087257,14.35067792,6
100.7087277,14.37544153,6
100.7087386,14.57367128,6
100.7088046,14.42646229,6
100.7088168,14.35775389,10
100.7088376,14.51039697,8
100.7088607,14.51325241,8
100.7088976,14.5428765,8
100.7089918,14.50109671,10
100.7090173,14.40925624,6
100.7091469,14.50020248,6
100.7092543,14.32248735,6
100.7092916,14.48640046,6
100.7092977,14.3725013,8
100.7093104,14.53077461,6
100.709364,14.44127249,6
100.7094909,14.50379432,10
100.709494,14.34891209,6
100.7095977,14.3052153,10
100.709691,14.25066148,8
100.7097412,14.41598517,6
100.7097483,14.5349042,8
100.7098136,14.57072758,6
100.7098333,14.23668923,8
100.7099212,14.24294074,4
100.7100086,14.46311253,6
100.7101098,14.43847273,8
100.7101377,14.3369863,10
100.7101937,14.53547698,6
100.7103031,14.54237479,6
100.7103618,14.29401565,8
100.7104123,14.35093483,6
100.7104522,14.50448204,6
100.7105208,14.35831986,6
100.7105446,14.4202016,6
100.7105922,14.38895926,6
100.7106215,14.38545483,6
100.7106775,14.28187044,8
100.710688,14.27681573,4
100.7107482,14.2791366,6
100.7107581,14.46590679,6
100.7107638,14.3701577,8
100.710767,14.31808561,6
100.7107764,14.24320306,10
100.7107846,14.47666331,6
100.7108103,14.23034289,6
100.7108241,14.51018542,6
100.7108421,14.22600754,6
100.7108741,14.56484281,6
100.7109156,14.26313429,8
100.7109518,14.30128943,8
100.7109651,14.35301547,10
100.7109703,14.32130058,6
100.7109783,14.25743944,8
100.7110226,14.32908594,8
100.7110753,14.44964251,10
100.7110867,14.24517351,6
100.7112212,14.42763133,6
100.7112263,14.24083668,4
100.7113074,14.28080279,6
100.7113511,14.41924524,6
100.7113644,14.4131791,6
100.7114455,14.46322418,6
100.7114579,14.55210249,8
100.711461,14.47360348,6
100.7115414,14.30997309,10
100.7115424,14.51314031,8
100.711619,14.46052793,6
100.7116452,14.41709794,6
100.7117556,14.23461301,6
100.7117955,14.48560046,6
100.7119131,14.55179438,8
100.7119265,14.3280231,8
100.7119756,14.3192341,6
100.7119958,14.24022717,6
100.7120645,14.24519287,6
100.7121176,14.37192221,8
100.7122905,14.57511702,4
100.7123464,14.4211194,6
100.7123548,14.32579478,6
100.7124913,14.19045877,6
100.712494,14.43960861,4
100.712524,14.43587112,6
100.7125528,14.44214279,8
100.7125664,14.55954658,6
100.7125705,14.55566123,8
100.7125888,14.54437391,8
100.7126142,14.32857605,10
100.7127322,14.21827899,8
100.7127433,14.22837386,6
100.7128047,14.42384106,6
100.712866,14.27861334,8
100.7128685,14.26587039,8
100.7128919,14.37981142,6
100.7128969,14.50623619,6
100.7129155,14.50470595,8
100.7130659,14.35318093,6
100.7131054,14.50853524,6
100.7131521,14.54061549,10
100.7131529,14.24171974,8
100.7131861,14.28047694,6
100.7132304,14.22699896,8
100.7132515,14.22425882,6
100.713257,14.34993436,8
100.7132771,14.44728096,6
100.7132797,14.31747109,6
100.7132822,14.4869826,6
100.7133151,14.28175751,6
100.7134444,14.19990553,8
100.713455,14.52154221,6
100.71346,14.51987841,6
100.7136358,14.4394009,6
100.713695,14.27686156,8
100.7137904,14.36770728,4
100.7138221,14.52678913,8
100.7138586,14.50454833,6
100.713987,14.31955254,8
100.7139955,14.25762413,8
100.7141428,14.49282128,6
100.7141695,14.25004356,8
100.7142644,14.4581588,10
100.7142886,14.28068922,6
100.7143007,14.45650767,6
100.7143038,14.25915799,8
100.7143039,14.50776678,6
100.7143492,14.27271865,8
100.7143572,14.21167217,6
100.7143749,14.23244368,4
100.7143921,14.52201954,6
100.7144451,14.49541716,8
100.7144794,14.30408504,8
100.7144953,14.2683128,8
100.7145792,14.55771796,6
100.7146203,14.40468285,6
100.7146715,14.3222798,8
100.7147031,14.29540449,4
100.7147521,14.24441648,8
100.7147534,14.29325546,6
100.7147636,14.41865852,6
100.7148024,14.23752614,8
100.7149242,14.49946255,8
100.7149306,14.36157077,6
100.7151473,14.43030903,10
100.7151893,14.51976705,6
100.7152268,14.42401818,6
100.7152314,14.52936813,8
100.7152871,14.2839435,10
100.7153271,14.2417186,8
100.7153426,14.34292363,10
100.7153851,14.31508982,10
100.7153983,14.35156765,6
100.7154277,14.50685333,8
100.7154346,14.49097602,4
100.7154787,14.28685563,8
100.7155542,14.27779574,4
100.7155947,14.26152164,8
100.7156169,14.38601815,10
100.7156213,14.25348916,8
100.7157093,14.42891181,6
100.7157581,14.46599737,6
100.7157762,14.44007649,6
100.7159009,14.4031619,6
100.7159378,14.38106968,6
100.7159577,14.26382813,8
100.7159869,14.50583369,6
100.7159879,14.21984759,4
100.7160486,14.26247508,6
100.7160681,14.52465974,10
100.7161149,14.32710795,6
100.7161245,14.23371321,6
100.7163217,14.24606936,8
100.716333,14.22359357,6
100.7163652,14.32588967,8
100.716393,14.33780301,10
100.7164449,14.2134829,6
100.7164597,14.39587987,6
100.716486,14.42211402,6
100.7165524,14.48265276,6
100.7166201,14.33619524,8
100.7166403,14.49307893,8
100.7166567,14.44620583,6
100.7166691,14.52253872,6
100.7166707,14.50615773,6
100.7166769,14.50753206,6
100.7167017,14.52509323,8
100.7167252,14.37175096,8
100.7168122,14.46323154,6
100.7168276,14.24140647,8
100.7168389,14.44093759,6
100.7168448,14.48876587,6
100.7168523,14.26695951,8
100.7169748,14.3692075,8
100.7171023,14.4150962,8
100.7171038,14.29578375,8
100.7171225,14.52388972,8
100.7171332,14.32235674,6
100.7171644,14.29237529,8
100.7171658,14.27282597,8
100.717171,14.52013066,8
100.7171732,14.25973701,8
100.7172046,14.32724502,6
100.7172395,14.29790816,8
100.7172805,14.29441438,8
100.7173061,14.2064678,8
100.7173251,14.45556585,6
100.717356,14.2389425,8
100.7173721,14.49631671,8
100.7173895,14.30145537,8
100.71741,14.29000114,8
100.7174107,14.28791404,8
100.7174224,14.2840459,6
100.7174236,14.27778612,8
100.7174337,14.39172654,6
100.7174699,14.23711573,10
100.7174728,14.43771368,6
100.71748,14.49149646,6
100.7174904,14.3792546,10
100.7174994,14.23458626,8
100.7175529,14.24773329,6
100.7175949,14.29319585,6
100.7176059,14.31568916,6
100.7176499,14.30591972,6
100.7177375,14.49302363,6
100.7177555,14.49738811,6
100.7177578,14.32173169,8
100.7178068,14.31080747,6
100.7178117,14.22779481,8
100.7178142,14.2056014,6
100.717871,14.36628639,10
100.7178996,14.29654719,6
100.7179211,14.38872835,6
100.7179433,14.31716257,6
100.7179444,14.55925624,6
100.7179532,14.35208982,6
100.7179988,14.36960233,6
100.7181439,14.45413107,8
100.7183319,14.47118497,6
100.7183637,14.28100779,10
100.7184879,14.51637389,8
100.7184944,14.52628714,6
100.7185676,14.48843694,6
100.7185869,14.20207811,8
100.7187987,14.30421513,6
100.7188131,14.22204087,8
100.7188828,14.25833349,6
100.7188911,14.4582562,6
100.7188949,14.51927474,8
100.718898,14.53804523,6
100.7189308,14.35026735,8
100.7189575,14.30676321,6
100.7189575,14.25104487,6
100.7190903,14.24693334,6
100.7191242,14.55028439,6
100.7191546,14.35258659,6
100.7192388,14.38909406,6
100.7192739,14.33202687,6
100.7192979,14.4909953,4
100.7193674,14.21516151,8
100.7194654,14.19581082,6
100.7195238,14.48040368,8
100.7195259,14.44103965,10
100.719532,14.49967099,6
100.7195845,14.53227023,6
100.7196909,14.21604008,6
100.7197472,14.23791553,4
100.7197525,14.204946,4
100.719802,14.21331322,6
100.7198271,14.26686638,8
100.7198763,14.40610794,6
100.7199933,14.51422957,6
100.7200831,14.38161753,4
100.7201624,14.31995995,6
100.7201632,14.36487789,8
100.7204316,14.4528929,6
100.7205588,14.46460151,6
100.7205816,14.36090153,10
100.7206376,14.50717116,6
100.7206499,14.3425446,6
100.7206685,14.43645208,6
100.7207095,14.25621571,6
100.7207553,14.24252216,8
100.7207788,14.55105932,8
100.7207999,14.45074219,6
100.7208081,14.52471712,6
100.7208266,14.40165627,6
100.7208567,14.49933862,6
100.7208881,14.50545217,6
100.7209052,14.27485105,6
100.7209317,14.55595964,8
100.7209385,14.40780279,6
100.7209968,14.51227363,8
100.7209983,14.33216213,6
100.7210457,14.52893735,6
100.7211371,14.52317225,8
100.7212156,14.20374499,8
100.7212341,14.46294624,6
100.7212743,14.33634227,6
100.721423,14.24082201,6
100.7214314,14.26346967,8
100.7215297,14.48510038,8
100.7215886,14.23110582,6
100.7217098,14.51362512,8
100.7218172,14.50337209,6
100.7218969,14.50993151,8
100.7219311,14.48163914,6
100.7219437,14.51104526,6
100.7219472,14.31687736,6
100.7219707,14.50872762,6
100.7219875,14.5242476,10
100.7221061,14.24507782,10
100.7221855,14.19639958,6
100.7223119,14.24179714,6
100.722315,14.46208581,10
100.7223504,14.52152086,10
100.722425,14.25105595,6
100.72243,14.35868307,6
100.7226218,14.50415756,6
100.7227759,14.48828452,6
100.7228444,14.2378839,6
100.722878,14.38804238,8
100.7229166,14.4443186,6
100.7229174,14.43488316,6
100.7229816,14.20492335,8
100.7230607,14.24037193,6
100.7230879,14.4070224,8
100.7232412,14.48440138,6
100.7232624,14.51880353,6
100.7232986,14.52652579,8
100.7235648,14.34054247,8
100.7236722,14.23816917,4
100.7237379,14.25529249,4
100.7237598,14.46865537,6
100.723829,14.26548882,8
100.7238475,14.26998212,8
100.7238692,14.29810654,8
100.723932,14.26024685,8
100.7239441,14.3203604,6
100.7241025,14.55463355,6
100.7241599,14.27717195,8
100.724181,14.3469336,8
100.7242137,14.44287189,6
100.724239,14.27293962,8
100.7243001,14.32126602,6
100.7243008,14.48270048,6
100.7243548,14.42360199,6
100.7243673,14.21612325,8
100.7244103,14.51489808,6
100.7244133,14.56357201,6
100.7244449,14.50642047,6
100.7245855,14.51235495,10
100.7246054,14.35239953,6
100.7246438,14.53503127,6
100.7246946,14.27486173,4
100.7247754,14.234105,4
100.7247814,14.49619092,6
100.7248025,14.24125299,4
100.724836,14.26780489,4
100.7248543,14.52432523,6
100.724915,14.44637773,6
100.7249192,14.40247231,6
100.7249553,14.56753854,4
100.7249728,14.51180553,10
100.7250217,14.47478922,6
100.7251039,14.56278993,6
100.725161,14.41381795,8
100.7252053,14.53248314,6
100.7253552,14.52115492,6
100.725412,14.31899727,8
100.7254326,14.56803487,6
100.7254441,14.5199828,6
100.7254705,14.30117017,6
100.7254988,14.51796238,6
100.725549,14.25129133,8
100.7255548,14.29989128,6
100.7255973,14.22153317,8
100.7256231,14.23286585,8
100.7256466,14.39631869,6
100.7256555,14.51356478,6
100.7257175,14.46046161,6
100.7257191,14.41922562,6
100.7257212,14.55145658,6
100.7257229,14.56413525,6
100.72581,14.31230893,10
100.7258238,14.49939687,6
100.7258757,14.24557432,8
100.725902,14.3550484,6
100.7260973,14.48111629,10
100.7261722,14.37989531,6
100.7262433,14.49110616,6
100.7264095,14.53868635,8
100.7264121,14.20533259,8
100.7264155,14.49867398,8
100.7264693,14.37256427,6
100.7264783,14.47848036,6
100.7265078,14.55301059,6
100.7266017,14.49586283,6
100.7266332,14.41584914,6
100.7266941,14.23963896,4
100.7267341,14.40101284,6
100.726749,14.22664166,6
100.7268831,14.5330266,10
100.726965,14.39980383,8
100.7270592,14.42984836,6
100.7270769,14.50554935,6
100.7271382,14.40414874,6
100.7272074,14.34312808,10
100.7272566,14.32471124,6
100.7272976,14.30808051,6
100.7273097,14.55173025,6
100.7273393,14.49335655,8
100.7273801,14.53134725,6
100.7274064,14.48132119,6
100.7274078,14.5201662,6
100.7274112,14.46316082,8
100.727432,14.5444197,10
100.7274425,14.41508284,8
100.7274852,14.44225861,8
100.7275055,14.20277161,6
100.7275201,14.52881333,6
100.7275521,14.52500156,6
100.7276429,14.36414263,6
100.7276488,14.32711788,6
100.7277043,14.37703115,6
100.7277488,14.26544381,8
100.7278805,14.56595101,6
100.727905,14.38657743,4
100.7279543,14.31771339,6
100.7279973,14.37214811,6
100.7280102,14.5035234,6
100.7280266,14.52217218,6
100.7280524,14.21050967,8
100.7281985,14.50119273,6
100.7282649,14.347836,6
100.7283059,14.37483309,6
100.7283179,14.55023571,6
100.7283964,14.52375587,10
100.7284123,14.25541402,8
100.7284994,14.30238566,6
100.7286191,14.39105222,6
100.7286198,14.55316108,8
100.7286372,14.5266363,6
100.7286497,14.24049467,4
100.7289405,14.37381192,6
100.7290185,14.212945,8
100.7291381,14.30996241,6
100.729148,14.23739693,4
100.7291682,14.54642679,6
100.7291785,14.53080455,10
100.7291934,14.40430866,6
100.7292477,14.37628182,4
100.7292486,14.25394496,8
100.7292589,14.52017232,6
100.7292903,14.22567088,6
100.7293064,14.44286532,6
100.7294544,14.48709656,10
100.7295455,14.26429226,8
100.7295828,14.24000726,6
100.7296339,14.32074527,6
100.7296613,14.31540509,6
100.7296689,14.32400974,6
100.7296886,14.25490625,8
100.7297317,14.39122479,6
100.7297673,14.52421115,8
100.7297719,14.48654565,6
100.7297807,14.32181907,6
100.7298151,14.27517071,6
100.7299254,14.25603892,8
100.729931,14.24942836,6
100.7299351,14.37929649,6
100.7299489,14.55220755,6
100.7299648,14.55587373,10
100.7299756,14.47975981,6
100.7301134,14.56001177,8
100.7301242,14.24279668,6
100.7304963,14.55862539,8
100.7305877,14.52232226,8
100.7307016,14.4048969,8
100.7307254,14.3922829,6
100.7307557,14.28030405,6
100.7307776,14.48304134,6
100.7308267,14.23773022,6
100.7308345,14.23593389,4
100.7308962,14.53072528,6
100.7309887,14.45151171,8
100.7310069,14.39100563,6
100.7310599,14.50791674,6
100.7310677,14.42342644,6
100.7311471,14.20860548,8
100.7311695,14.36748215,6
100.7311771,14.38943054,10
100.7312248,14.52526722,8
100.7312844,14.39965401,6
100.731401,14.30958214,6
100.7314625,14.35390689,10
100.7314827,14.45566532,6
100.7315182,14.56568858,6
100.7315288,14.4013647,8
100.7316505,14.45847905,6
100.7316724,14.23688213,10
100.7318678,14.56759447,8
100.7319073,14.55738355,8
100.7320072,14.46344404,8
100.7320098,14.55733297,6
100.7320362,14.41291969,6
100.7320929,14.37611963,6
100.7321185,14.21119648,6
100.7321433,14.25674089,6
100.7321499,14.29252586,6
100.7322042,14.36442511,6
100.7322118,14.23367815,6
100.7322169,14.20086312,6
100.7322431,14.28608923,6
100.7322437,14.25066481,6
100.7322456,14.27077141,6
100.7322945,14.29133078,6
100.7323197,14.29767464,8
100.7323273,14.25330314,6
100.7323415,14.30562871,8
100.7324063,14.52858976,8
100.7324133,14.28045334,6
100.7324171,14.2622827,6
100.7324551,14.55478888,8
100.7324553,14.44593508,6
100.7324734,14.22018904,6
100.7324988,14.40462522,6
100.7325788,14.5057239,6
100.7326998,14.38062496,6
100.7327472,14.40125507,8
100.7327794,14.5291656,6
100.7328623,14.37842562,6
100.7328828,14.43655612,8
100.732894,14.56216556,8
100.7329069,14.23756239,6
100.7329703,14.26647819,6
100.7329745,14.43486908,10
100.7330859,14.53925542,10
100.7331233,14.20022974,4
100.7332224,14.53569981,8
100.7332951,14.29815911,6
100.7333896,14.47554766,8
100.7333988,14.40525049,8
100.7334012,14.24079076,6
100.7334343,14.49713399,6
100.733476,14.42622543,8
100.7335198,14.45404681,6
100.7335394,14.21370974,8
100.7335584,14.36171906,6
100.7335795,14.50004174,6
100.7335963,14.22767008,6
100.7335989,14.21608086,8
100.7336774,14.44692074,6
100.7336999,14.50991851,8
100.7337138,14.218131,6
100.7337243,14.23095965,8
100.7337408,14.40068427,10
100.7337666,14.21237839,8
100.7338362,14.21159787,8
100.7338531,14.26907352,8
100.7340038,14.39101552,10
100.7340151,14.49709692,8
100.734047,14.55408824,8
100.7340538,14.324509,6
100.7341345,14.29854246,8
100.73418,14.5024374,8
100.7342184,14.44761321,4
100.7342414,14.37871363,6
100.7343988,14.40210556,6
100.734413,14.49422098,6
100.7349523,14.47748695,6
100.7350422,14.44232525,8
100.7351076,14.48862472,6
100.7351676,14.23624806,8
100.7351906,14.51424977,6
100.7352191,14.51312003,8
100.735246,14.35551973,8
100.735345,14.44385613,6
100.7353601,14.43545646,6
100.7353861,14.20130813,8
100.7355793,14.38879102,6
100.7356048,14.34616,8
100.7357079,14.23867883,6
100.7357696,14.49263115,10
100.7358791,14.52657258,6
100.7361268,14.27759871,8
100.736131,14.50442318,6
100.7361517,14.53955369,6
100.7362165,14.51655947,8
100.7362204,14.50650987,6
100.7362352,14.26636506,6
100.7362381,14.35998543,6
100.7362801,14.36258185,6
100.736377,14.44531478,6
100.7364258,14.22360691,8
100.7365636,14.35625081,6
100.736661,14.42323451,8
100.7366831,14.24108209,4
100.7368036,14.32557514,6
100.7368586,14.54153864,6
100.7370037,14.53143309,6
100.7370244,14.51242088,6
100.737043,14.55768778,6
100.7370946,14.46472919,6
100.7371196,14.50765896,6
100.7371404,14.24720061,6
100.7371642,14.50182893,6
100.7372732,14.56540551,6
100.7373539,14.50814505,8
100.7373828,14.43064422,8
100.737398,14.20347908,6
100.7374294,14.53970992,6
100.7375248,14.52958664,6
100.7375661,14.33655016,6
100.7375804,14.5219593,6
100.7375904,14.21026851,8
100.7377117,14.43529944,10
100.7377658,14.30149535,6
100.7377687,14.51511622,6
100.7378149,14.28991895,8
100.7378714,14.20249905,6
100.7379302,14.2459504,8
100.7380397,14.43244333,8
100.7381334,14.33949933,6
100.7381528,14.55424418,8
100.7382057,14.56809848,8
100.7382138,14.46848514,6
100.7382169,14.50861657,8
100.7382309,14.38158724,6
100.7382345,14.51157838,6
100.7382609,14.55906941,8
100.7383118,14.44504871,6
100.7383394,14.2953904,8
100.7384173,14.39188727,6
100.738508,14.33545019,6
100.7385259,14.4071846,6
100.7385338,14.51226753,6
100.7385872,14.35172383,6
100.7386109,14.33055009,6
100.7386112,14.21469774,8
100.7386307,14.33407625,6
100.7386415,14.27929777,8
100.7387132,14.242023,6
100.7387892,14.28613114,8
100.738805,14.39785163,8
100.738897,14.53704554,8
100.7389038,14.50412468,8
100.738971,14.23157707,8
100.7390799,14.33237677,6
100.7390975,14.4155304,6
100.7391186,14.30075172,6
100.7393594,14.32610337,6
100.7394527,14.32582288,6
100.7394594,14.47049501,6
100.73946,14.39410492,6
100.7395283,14.49448686,8
100.7395675,14.22544896,6
100.7395834,14.5171728,6
100.7396156,14.22053093,6
100.7396286,14.23863885,4
100.7396339,14.45838025,6
100.7397144,14.53473419,10
100.7397653,14.39631433,8
100.7397807,14.3601356,8
100.7398683,14.36168901,6
100.7399355,14.24473437,8
100.7399589,14.38493064,6
100.7400129,14.50814193,8
100.7401415,14.34594832,6
100.7401822,14.49846786,6
100.7402053,14.20361431,8
100.7402238,14.44612995,8
100.7402835,14.40200652,6
100.7402919,14.36281965,10
100.740296,14.38213086,6
100.7403134,14.24308532,4
100.7403934,14.40040477,6
100.7403962,14.27443487,8
100.7404858,14.46106288,8
100.7405216,14.49750327,8
100.7405289,14.47799216,6
100.7406456,14.51550705,6
100.7407046,14.39807573,8
100.7407599,14.45947694,8
100.7409378,14.56401099,6
100.7409644,14.43071304,6
100.7410773,14.34090164,8
100.7411369,14.5029709,6
100.7411371,14.21632898,8
100.7411426,14.34327468,6
100.741305,14.51768886,6
100.7413651,14.46763046,6
100.7413814,14.49196234,6
100.741489,14.44016525,6
100.7415075,14.44593726,6
100.7415398,14.24368004,6
100.7415743,14.35507482,6
100.7415873,14.39859017,8
100.7416115,14.35634096,8
100.7416451,14.36342777,8
100.7416704,14.43747469,8
100.7417089,14.55991806,6
100.7417695,14.49817716,6
100.7418088,14.22592982,8
100.7418759,14.28290245,4
100.7418793,14.45961276,6
100.7418867,14.51004483,6
100.741925,14.21839402,4
100.7419337,14.34858847,8
100.741991,14.56529625,6
100.7420078,14.53660213,6
100.742012,14.5283433,8
100.7420199,14.20451334,8
100.7420319,14.35949589,6
100.7421704,14.44511155,6
100.7422047,14.32379516,8
100.7422408,14.36136048,8
100.7422555,14.5239193,6
100.7422754,14.50873171,8
100.7423228,14.47081357,6
100.7423314,14.34791701,8
100.7423425,14.23981643,6
100.7424712,14.5192533,6
100.742549,14.46027408,8
100.7425804,14.55471106,6
100.7426072,14.53030691,4
100.7426361,14.49885866,6
100.7426622,14.40898676,6
100.7427754,14.41649729,8
100.7427832,14.32658311,6
100.7427866,14.35405872,8
100.7429034,14.2306661,6
100.7429163,14.3925007,8
100.7429836,14.49114751,10
100.7430141,14.49633712,6
100.7430191,14.37797023,8
100.7430552,14.46385639,6
100.7431199,14.51743593,6
100.7431305,14.46877186,8
100.7431661,14.39943891,8
100.7432238,14.37831503,6
100.7432416,14.46171161,8
100.7433726,14.39385327,6
100.7433868,14.37927395,6
100.743412,14.25850297,8
100.7434229,14.36193318,8
100.7434556,14.50742213,6
100.7434695,14.5012017,6
100.7435005,14.40648654,8
